"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100006809","160","2017","     FA","     A","1352","33994","THYSSENKRUPP ELEVADORES S.A. A","    AR","30683076755","0","0","0","21","  8,742.93 ","0","0","0"," ARS"
"  AR01","6","2022","1100006814","5435","2017","     FA","     A","1353","33994","THYSSENKRUPP ELEVADORES S.A. A","    AR","30683076755","0","0","0","21","  8,742.93 ","0","0","0"," ARS"
"  AR01","6","2022","1100006815","5430","2017","     FA","     A","1354","33994","THYSSENKRUPP ELEVADORES S.A. A","    AR","30683076755","0","0","0","21","  2,038.05 ","0","0","0"," ARS"
"  AR01","6","2022","1100006816","160","2017","     FA","     A","1355","33994","THYSSENKRUPP ELEVADORES S.A. A","    AR","30683076755","0","0","0","21","  8,742.93 ","0","0","0"," ARS"
"  AR01","6","2022","1100006817","163","2017","     FA","     A","1356","33994","THYSSENKRUPP ELEVADORES S.A. A","    AR","30683076755","0","0","0","21","  11,859.12 ","0","0","0"," ARS"
"  AR01","6","2022","1100006828","5435","2017","     FA","     A","1357","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","12524","0","0","21","  2,173.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100006829","9509","2017","     FA","     A","1358","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","0","0","0","21","  2,099.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100006830","161","2017","     FA","     A","1359","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","0","0","0","21","  6,570.44 ","0","0","0"," ARS"
"  AR01","6","2022","1100006839","5435","2017","     FA","     A","1360","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","3757","0","0","21","  652.02 ","0","0","0"," ARS"
"  AR01","6","2022","1100006840","5430","2017","     FA","     A","1361","34178","DEL YESSO SEBASTIAN","    AR","20251289078","15506","0","0","21","  2,691.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100006843","161","2017","     FA","     A","1362","33952","LIBRERIA AYALA S.R.L.","    AR","30679448958","1760","0","0","21","  305.42 ","0","0","0"," ARS"
"  AR01","6","2022","1100006846","5435","2017","     NC","     A","1363","65335","DISTRIBUIDORA AVM","    AR","30716247844","-2242","0","0","21","- 389.19 ","0","0","0"," ARS"
"  AR01","6","2022","1100006847","160","2017","     FA","     A","1364","34303","ALEFIC SA","    AR","30714191299","12452","0","0","21","  2,161.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100006848","160","2017","     FA","     A","1365","34254","FIRBIMATIC INTERNACIONAL S.A.","    AR","30691300613","661979","0","0","21","  114,888.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100006860","5430","2017","     FA","     A","1366","65335","DISTRIBUIDORA AVM","    AR","30716247844","2587","0","0","21","  449.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100006861","161","2017","     FA","     A","1367","33857","VALLEJO ANDREA PAULA","    AR","27227177581","16506","0","0","21","  962.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100006863","5430","2017","     FA","     A","1368","34254","FIRBIMATIC INTERNACIONAL S.A.","    AR","30691300613","523252","0","0","21","  90,812.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100006866","160","2017","     FA","     A","1369","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","9262","0","0","21","  1,607.48 ","0","0","0"," ARS"
"  AR01","6","2022","1100006867","160","2017","     FA","     A","1370","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","13111","0","0","21","  2,275.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100006872","163","2017","     FA","     A","1371","34347","ESTILOS GRAFICOS S.A.","    AR","30637466867","65715","0","0","21","  11,405.10 ","0","0","0"," ARS"
"  AR01","6","2022","1100006873","163","2017","     FA","     A","1372","34347","ESTILOS GRAFICOS S.A.","    AR","30637466867","34757","0","0","21","  6,032.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006874","5430","2017","     FA","     A","1373","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","6175","0","0","21","  1,071.66 ","0","0","0"," ARS"
"  AR01","6","2022","1100006875","5430","2017","     FA","     A","1374","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","6771","0","0","21","  1,175.22 ","0","0","0"," ARS"
"  AR01","6","2022","1100006876","5433","2017","     FA","     A","1375","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","12251","0","0","21","  2,126.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006878","5433","2017","     FA","     A","1376","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  4,354.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100006879","161","2017","     FA","     A","1377","65335","DISTRIBUIDORA AVM","    AR","30716247844","10630","0","0","21","  1,844.83 ","0","0","0"," ARS"
"  AR01","6","2022","1100006880","161","2017","     NC","     A","1378","65335","DISTRIBUIDORA AVM","    AR","30716247844","-10630","0","0","21","- 1,844.83 ","0","0","0"," ARS"
"  AR01","6","2022","1100006881","5433","2017","     FA","     A","1379","34313","ARGON TECH SRL","    AR","30684968218","23037","0","0","21","  3,998.19 ","0","0","0"," ARS"
"  AR01","6","2022","1100006882","5430","2017","     FA","     A","1380","34254","FIRBIMATIC INTERNACIONAL S.A.","    AR","30691300613","598156","0","0","21","  103,812.15 ","0","0","0"," ARS"
"  AR01","6","2022","1100006883","161","2017","     FA","     A","1381","34254","FIRBIMATIC INTERNACIONAL S.A.","    AR","30691300613","309104","0","0","21","  53,646.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100006885","169","2017","     FA","     A","1382","34147","JOSE ALBERTO AIZCORBE","    AR","20106216615","9278","0","0","21","  1,610.28 ","0","0","0"," ARS"
"  AR01","6","2022","1100006886","169","2017","     FA","     A","1383","51772","GALBA ARGENTINA S.A","    AR","30712061266","29386","0","0","21","  5,099.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100006887","164","2017","     FA","     A","1384","34181","ECHENIQUE MARCELO DAVID","    AR","20223706623","8800","0","0","21","  1,527.29 ","0","0","0"," ARS"
"  AR01","6","2022","1100006888","163","2017","     FA","     A","1385","34181","ECHENIQUE MARCELO DAVID","    AR","20223706623","21540","0","0","21","  3,738.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100006889","5433","2017","     FA","     A","1386","50353","WINE CO SA","    AR","30715311913","0","0","0","21","  3,278.43 ","0","0","0"," ARS"
"  AR01","6","2022","1100006890","162","2017","     FA","     A","1387","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  657.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100006891","5430","2017","     FA","     A","1388","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  460.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100006892","5433","2017","     FA","     A","1389","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  4,885.01 ","0","0","0"," ARS"
"  AR01","6","2022","1100006893","160","2017","     FA","     A","1390","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  9,272.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100006894","160","2017","     FA","     A","1391","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  2,163.65 ","0","0","0"," ARS"
"  AR01","6","2022","1100006895","160","2017","     FA","     A","1392","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  892.94 ","0","0","0"," ARS"
"  AR01","6","2022","1100006896","160","2017","     FA","     A","1393","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  882.46 ","0","0","0"," ARS"
"  AR01","6","2022","1100006897","160","2017","     FA","     A","1394","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,767.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100006898","160","2017","     FA","     A","1395","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,926.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100006899","160","2017","     FA","     A","1396","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,121.93 ","0","0","0"," ARS"
"  AR01","6","2022","1100006900","5435","2017","     FA","     A","1397","34313","ARGON TECH SRL","    AR","30684968218","19613","0","0","21","  3,403.83 ","0","0","0"," ARS"
"  AR01","6","2022","1100006902","163","2017","     FA","     A","1398","33942","JORGE AIRUT","    AR","20126136677","69696","0","0","21","  12,096.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006904","5433","2017","     FA","     A","1399","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","34951","0","0","21","  6,065.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100006906","5433","2017","     FA","     A","1400","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  9,154.24 ","0","0","0"," ARS"
"  AR01","6","2022","1100006907","5433","2017","     FA","     A","1401","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,797.77 ","0","0","0"," ARS"
"  AR01","6","2022","1100006929","162","2017","     FA","     A","1402","34108","TECNICAS MODERNAS DE MEDICION","    AR","30709429325","62194","0","0","21","  10,794.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100006935","9509","2017","     FA","     A","1403","34094","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","13794","0","0","21","  2,394.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007008","163","2017","     FA","     A","1404","34080","DIEGO ROLDAN","    AR","20272468940","104060","0","0","21","  18,060.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007027","163","2017","     FA","     A","1405","34039","Q.S.P. CORDOBA S.A.","    AR","30708538597","8954","0","0","21","  1,554.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007028","5435","2017","     FA","     A","1406","33976","EL FUNDADOR S.A.","    AR","30501117230","0","0","0","21","  2,231.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007029","5435","2017","     FA","     A","1407","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","21","  5,192.43 ","0","0","0"," ARS"
"  AR01","6","2022","1100007030","5435","2017","     FA","     A","1408","33961","DANIEL A .CHOZAS SACIF","    AR","30530976757","0","0","0","21","  2,074.16 ","0","0","0"," ARS"
"  AR01","6","2022","1100007031","5435","2017","     FA","     A","1409","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  3,193.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100007032","5435","2017","     FA","     A","1410","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,115.81 ","0","0","0"," ARS"
"  AR01","6","2022","1100007033","5435","2018","     FA","     A","1411","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,662.79 ","0","0","0"," ARS"
"  AR01","6","2022","1100007034","5435","2018","     FA","     A","1412","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,566.72 ","0","0","0"," ARS"
"  AR01","6","2022","1100007036","5435","2018","     FA","     A","1413","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  5,757.14 ","0","0","0"," ARS"
"  AR01","6","2022","1100007037","5435","2018","     FA","     A","1414","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  4,709.83 ","0","0","0"," ARS"
"  AR01","6","2022","1100007038","5435","2018","     FA","     A","1415","71740","JUGO PRESS SA","    AR","30715395343","17848","0","0","21","  3,097.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007039","5435","2018","     FA","     A","1416","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  6,951.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007040","5435","2018","     FA","     A","1417","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  7,264.59 ","0","0","0"," ARS"
"  AR01","6","2022","1100007041","169","2018","     FA","     A","1418","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","0","0","0","21","  3,981.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007043","169","2018","     FA","     A","1419","37332","FRANCISCO MOYA S.A.","    AR","30708113081","1687","0","0","21","  285.77 ","0","0","0"," ARS"
"  AR01","6","2022","1100007044","169","2018","     FA","     A","1420","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","0","0","21","  2,197.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007045","5430","2018","     FA","     A","1421","65335","DISTRIBUIDORA AVM","    AR","30716247844","43269","0","0","21","  7,509.57 ","0","0","0"," ARS"
"  AR01","6","2022","1100007046","5430","2018","     FA","     A","1422","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","29818","0","0","21","  5,175.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100007047","162","2018","     FA","     A","1423","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","28750","0","0","21","  4,989.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100007048","5435","2018","     FA","     A","1424","65335","DISTRIBUIDORA AVM","    AR","30716247844","35499","0","0","21","  6,160.97 ","0","0","0"," ARS"
"  AR01","6","2022","1100007049","160","2018","     FA","     A","1425","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","39262","0","0","21","  2,171.17 ","0","0","0"," ARS"
"  AR01","6","2022","1100007050","5435","2018","     FA","     A","1426","33958","COPILEIDY S.G.I. SRL.","    AR","30610614953","6897","0","0","21","  1,197.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007051","5430","2018","     FA","     A","1427","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  3,656.68 ","0","0","0"," ARS"
"  AR01","6","2022","1100007052","5430","2018","     FA","     A","1428","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  993.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007053","5430","2018","     FA","     A","1429","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  1,203.72 ","0","0","0"," ARS"
"  AR01","6","2022","1100007054","5430","2018","     FA","     A","1430","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  2,270.10 ","0","0","0"," ARS"
"  AR01","6","2022","1100007055","5430","2018","     FA","     A","1431","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  2,677.47 ","0","0","0"," ARS"
"  AR01","6","2022","1100007056","5430","2018","     FA","     A","1432","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  2,650.58 ","0","0","0"," ARS"
"  AR01","6","2022","1100007057","5430","2018","     FA","     A","1433","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  666.46 ","0","0","0"," ARS"
"  AR01","6","2022","1100007058","5430","2018","     FA","     A","1434","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,150.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100007059","5430","2018","     FA","     A","1435","71740","JUGO PRESS SA","    AR","30715395343","14429","0","0","21","  2,504.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007060","5430","2018","     FA","     A","1436","33997","TODOACEITE S.A","    AR","30609267352","0","0","0","21","  5,040.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007062","5430","2018","     FA","     A","1437","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,549.36 ","0","0","0"," ARS"
"  AR01","6","2022","1100007063","5430","2018","     FA","     A","1438","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  361.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100007064","5430","2018","     FA","     A","1439","34201","NATACHA K SRL","    AR","30711533342","34485","0","0","21","  5,985.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007065","5430","2018","     FA","     A","1440","34163","RODRIGUEZ RUBEN ROBERTO","    AR","20124655502","25531","0","0","21","  4,431.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100007067","160","2018","     FA","     A","1441","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  311.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007068","160","2018","     FA","     A","1442","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  2,313.57 ","0","0","0"," ARS"
"  AR01","6","2022","1100007069","160","2018","     FA","     A","1443","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  2,580.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100007070","160","2018","     FA","     A","1444","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  977.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100007071","164","2018","     FA","     A","1445","64546","SGA  SAS","    AR","30716210819","42350","0","0","21","  7,350.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007073","163","2018","     FA","     A","1446","64546","SGA  SAS","    AR","30716210819","45980","0","0","21","  7,980.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007074","161","2018","     FA","     A","1447","41508","T.C.L. S.A.","    AR","30709787574","0","0","0","21","  2,058.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007075","162","2018","     FA","     A","1448","41508","T.C.L. S.A.","    AR","30709787574","0","0","0","21","  2,058.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007077","5435","2018","     FA","     A","1449","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","0","0","0","21","  2,471.76 ","0","0","0"," ARS"
"  AR01","6","2022","1100007078","5430","2018","     FA","     A","1450","33941","DIVERSEY DE ARGENTINA S.A.","    AR","30697276676","41184","0","0","21","  7,147.72 ","0","0","0"," ARS"
